Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1605,11:57:12.7162,Trigger,0,0,0,0,0,0,0,0,0,0
1606,11:57:12.7272,H,-1,355911,1,155149,-1,250368,-0,9903858,0,1336421,-0,01236865,-0,03350943,344,6008,0,9237466,3,750803
1606,11:57:12.7272,T,-1,362694,0,920791,-1,454097,0,2057609,-0,9780793,-0,02598435,0,0186576,336,326,182,9536,176,3372
1607,11:57:12.7391,H,-1,355912,1,155139,-1,250368,-0,9903873,0,1336407,-0,01242136,-0,03345061,344,6008,0,9308943,3,743034
1607,11:57:12.7391,T,-1,362511,0,9206795,-1,454003,0,2057426,-0,9780834,-0,02595451,0,01868952,336,3282,182,9566,176,3402
1608,11:57:12.7501,H,-1,355883,1,155129,-1,250381,-0,9903798,0,1336855,-0,01244375,-0,03348487,344,5955,0,9328206,3,746718
1608,11:57:12.7501,T,-1,362449,0,9206984,-1,453971,0,2058207,-0,9780679,-0,02593326,0,01866878,336,3189,182,9539,176,3429
1609,11:57:12.7611,H,-1,355882,1,155128,-1,250374,-0,9903784,0,1336873,-0,01250349,-0,03349697,344,595,0,9396545,3,747194
1609,11:57:12.7611,T,-1,362466,0,9206992,-1,453968,0,2058149,-0,978067,-0,02596284,0,0187369,336,32,182,963,176,3376
1610,11:57:12.7721,H,-1,355863,1,155161,-1,250262,-0,9903779,0,1336716,-0,01249611,-0,03357561,344,5968,0,937589,3,756578
1610,11:57:12.7721,T,-1,362489,0,9206984,-1,453857,0,2058524,-0,9780614,-0,02592004,0,01867596,336,3152,182,9547,176,3442
1611,11:57:12.7830,H,-1,355852,1,155166,-1,250237,-0,9903712,0,1337112,-0,01243625,-0,03364183,344,5924,0,9293411,3,765338
1611,11:57:12.7830,T,-1,362503,0,9206926,-1,453845,0,2059135,-0,9780504,-0,02589013,0,01862163,336,3078,182,9476,176,349
1612,11:57:12.7940,H,-1,355895,1,155129,-1,250192,-0,9903639,0,1337529,-0,01248448,-0,03367093,344,5874,0,9344022,3,768003
1612,11:57:12.7940,T,-1,362578,0,9207009,-1,453864,0,2059906,-0,9780353,-0,02587315,0,01858839,336,2986,182,9435,176,3515
1613,11:57:12.8060,H,-1,355978,1,155132,-1,250242,-0,9903481,0,1338579,-0,01243014,-0,03373834,344,5754,0,9265407,3,776821
1613,11:57:12.8060,T,-1,362581,0,9207085,-1,453839,0,206046,-0,978025,-0,02582934,0,01857476,336,2919,182,941,176,3569
1614,11:57:12.8169,H,-1,355969,1,155127,-1,250225,-0,9903585,0,1338018,-0,01233325,-0,03368854,344,5823,0,9161355,3,772489
1614,11:57:12.8169,T,-1,362426,0,9206475,-1,453798,0,2060769,-0,9780192,-0,02582876,0,01853942,336,2882,182,9368,176,3578
1615,11:57:12.8279,H,-1,35605,1,15517,-1,250265,-0,9903557,0,1338407,-0,01230486,-0,03362725,344,5779,0,9136265,3,765722
1615,11:57:12.8279,T,-1,362417,0,9206523,-1,4538,0,2061075,-0,9780121,-0,02585471,0,01853541,336,2847,182,9371,176,3546
1616,11:57:12.8389,H,-1,356056,1,155154,-1,250252,-0,9903597,0,1338352,-0,01227377,-0,03354714,344,5788,0,9112648,3,756773
1616,11:57:12.8389,T,-1,362374,0,9206911,-1,453751,0,2062062,-0,9779917,-0,02591717,0,01842858,336,2729,182,9262,176,3492
1617,11:57:12.8503,H,-1,356073,1,155144,-1,250271,-0,990371,0,1337653,-0,01219166,-0,03351866,344,5872,0,9023086,3,754718
1617,11:57:12.8503,T,-1,362197,0,9204916,-1,453538,0,2062768,-0,977977,-0,02588611,0,01846008,336,2647,182,9296,176,3518
1618,11:57:12.8613,H,-1,356063,1,155126,-1,250251,-0,9903762,0,1337365,-0,01216161,-0,0334918,344,5906,0,8993058,3,752027
1618,11:57:12.8613,T,-1,362183,0,9204868,-1,453518,0,2063284,-0,9779662,-0,02589992,0,01843828,336,2586,182,9276,176,3504
1619,11:57:12.8723,H,-1,356066,1,155113,-1,250233,-0,9903789,0,1337242,-0,01214977,-0,03346376,344,5921,0,8984035,3,74891
1619,11:57:12.8723,T,-1,362014,0,9204576,-1,453458,0,2063879,-0,9779555,-0,0258815,0,01836296,336,2513,182,9182,176,3543
1620,11:57:12.8832,H,-1,356091,1,155113,-1,250257,-0,9903835,0,1336738,-0,0121331,-0,03353721,344,598,0,8954563,3,757825
1620,11:57:12.8832,T,-1,361995,0,9204409,-1,453444,0,2064166,-0,9779469,-0,02592866,0,01843504,336,2484,182,9284,176,3466
1621,11:57:12.8942,H,-1,356082,1,155135,-1,250217,-0,990392,0,1335997,-0,01218609,-0,0335594,344,6063,0,9016139,3,759591
1621,11:57:12.8942,T,-1,361996,0,9204224,-1,453389,0,2065032,-0,9779275,-0,02599009,0,01840349,336,2383,182,9266,176,3394
1622,11:57:12.9052,H,-1,356087,1,155098,-1,250199,-0,990383,0,1336321,-0,01227185,-0,03366563,344,6021,0,9098989,3,77075
1622,11:57:12.9052,T,-1,361977,0,9204079,-1,453375,0,2064961,-0,9779308,-0,02590998,0,01842251,336,239,182,9268,176,3488
1623,11:57:12.9161,H,-1,356093,1,155087,-1,25019,-0,9903818,0,1336046,-0,01228491,-0,03380812,344,6051,0,9092678,3,787332
1623,11:57:12.9161,T,-1,361994,0,9204292,-1,453384,0,2065334,-0,977924,-0,02588754,0,0183958,336,2344,182,9232,176,352
1624,11:57:12.9271,H,-1,356097,1,155111,-1,250211,-0,9903826,0,1335601,-0,0122678,-0,03396486,344,6102,0,9049229,3,806071
1624,11:57:12.9271,T,-1,361976,0,920419,-1,453369,0,2064519,-0,9779419,-0,02584549,0,01841765,336,2439,182,9243,176,357
1625,11:57:12.9391,H,-1,356099,1,155099,-1,250212,-0,9903657,0,1336612,-0,01224587,-0,03406804,344,5985,0,9003196,3,818591
1625,11:57:12.9391,T,-1,361956,0,92041,-1,453424,0,2064936,-0,977933,-0,02584808,0,01841806,336,239,182,9247,176,3565
1626,11:57:12.9501,H,-1,356066,1,155106,-1,250161,-0,9903657,0,133662,-0,01220234,-0,03408128,344,5986,0,8949814,3,820844
1626,11:57:12.9501,T,-1,361935,0,9203929,-1,453398,0,2064009,-0,9779525,-0,02583021,0,01845201,336,2499,182,9279,176,3583
1627,11:57:12.9610,H,-1,35608,1,155122,-1,250193,-0,9903619,0,133681,-0,01213506,-0,03413971,344,5966,0,886058,3,828803
1627,11:57:12.9610,T,-1,362137,0,920663,-1,453659,0,2063481,-0,9779655,-0,02574902,0,01846452,336,256,182,927,176,3681
1628,11:57:12.9720,H,-1,356084,1,155149,-1,250126,-0,9903722,0,1336199,-0,01204802,-0,03411153,344,604,0,87649,3,826857
1628,11:57:12.9720,T,-1,362164,0,9205943,-1,453485,0,2063692,-0,9779593,-0,02581289,0,01846573,336,2537,182,9289,176,3602
1629,11:57:12.9830,H,-1,356122,1,155133,-1,250155,-0,9903756,0,1336148,-0,01197901,-0,0340557,344,6049,0,8692746,3,821373
1629,11:57:12.9830,T,-1,36215,0,9205928,-1,453461,0,2063591,-0,9779609,-0,02584232,0,01845282,336,2549,182,9281,176,357
1630,11:57:12.9939,H,-1,356124,1,155117,-1,250139,-0,9903679,0,1336943,-0,01192201,-0,03398675,344,596,0,8633643,3,814166
1630,11:57:12.9939,T,-1,362251,0,9205836,-1,453546,0,2063554,-0,9779609,-0,02582588,0,01851771,336,2555,182,9356,176,3573
1631,11:57:13.0057,H,-1,356145,1,155141,-1,250197,-0,9903589,0,1337402,-0,01184292,-0,03409901,344,5909,0,85209,3,828661
1631,11:57:13.0057,T,-1,362249,0,9205722,-1,453508,0,2063188,-0,9779689,-0,02585471,0,01846291,336,2597,182,9294,176,3554
1632,11:57:13.0166,H,-1,356152,1,155151,-1,250223,-0,990355,0,133762,-0,01190985,-0,0341008,344,5881,0,8598599,3,827811
1632,11:57:13.0166,T,-1,362028,0,9204048,-1,45333,0,2062809,-0,9779789,-0,02583021,0,01839296,336,2638,182,92,176,3604
1633,11:57:13.0276,H,-1,356166,1,155167,-1,250255,-0,9903459,0,1338311,-0,01187087,-0,03410955,344,5803,0,8548701,3,829475
1633,11:57:13.0276,T,-1,362007,0,9203869,-1,453295,0,2062448,-0,977986,-0,02582848,0,01842291,336,2681,182,9234,176,36
1634,11:57:13.0386,H,-1,356164,1,155181,-1,250255,-0,9903298,0,1339629,-0,01187235,-0,03405647,344,5651,0,8553959,3,823218
1634,11:57:13.0386,T,-1,361819,0,9202521,-1,453201,0,2061885,-0,9779997,-0,0257921,0,01837594,336,2744,182,9164,176,3659
1635,11:57:13.0495,H,-1,356176,1,155231,-1,25029,-0,9903243,0,1340179,-0,01182867,-0,03401663,344,5589,0,8506822,3,819227
1635,11:57:13.0495,T,-1,361793,0,920251,-1,453178,0,2061867,-0,9780023,-0,02575221,0,01831746,336,2743,182,9082,176,3723
