Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1615,09:47:39.0860,Trigger,0,0,0,0,0,0,0,0,0,0
1616,09:47:39.0990,H,-1,3393,1,070345,-1,453046,-0,9988685,0,03382685,0,00624213,0,03284158,356,1016,359,4114,356,2538
1616,09:47:39.0990,T,-1,363277,0,8879282,-1,697535,0,2539239,-0,9655244,0,04019878,0,04085838,330,4209,183,856,183,7498
1617,09:47:39.1090,H,-1,339309,1,070306,-1,452981,-0,9988716,0,0338128,0,006207557,0,03276978,356,1034,359,4151,356,2619
1617,09:47:39.1090,T,-1,363305,0,8878793,-1,697495,0,2539179,-0,9655188,0,04026359,0,04096255,330,421,183,8671,183,7545
1618,09:47:39.1200,H,-1,339353,1,07029,-1,452969,-0,9988725,0,0338739,0,006363586,0,03264564,356,0959,359,3969,356,2768
1618,09:47:39.1200,T,-1,363312,0,8878778,-1,697465,0,2538262,-0,9655444,0,04026378,0,04092816,330,4319,183,8629,183,7559
1619,09:47:39.1309,H,-1,339329,1,070332,-1,452906,-0,9988738,0,03388567,0,006379525,0,03259185,356,0945,359,3949,356,283
1619,09:47:39.1309,T,-1,363319,0,8878884,-1,697405,0,2537886,-0,9655516,0,04025934,0,04099619,330,4362,183,8718,183,7532
1620,09:47:39.1419,H,-1,339383,1,07034,-1,452901,-0,9988704,0,03400715,0,006405265,0,03256296,356,0805,359,3923,356,2865
1620,09:47:39.1419,T,-1,363313,0,8878894,-1,697367,0,2537163,-0,9655721,0,04026544,0,04095345,330,4449,183,8663,183,7556
1621,09:47:39.1529,H,-1,339379,1,070307,-1,452874,-0,9988697,0,03404732,0,006498515,0,03252682,356,0756,359,3816,356,291
1621,09:47:39.1529,T,-1,36335,0,8878886,-1,697473,0,2536996,-0,9655816,0,04023971,0,04085965,330,4473,183,8553,183,7555
1622,09:47:39.1648,H,-1,339454,1,070348,-1,452949,-0,9988713,0,03404836,0,006449625,0,0324843,356,0757,359,3871,356,2957
1622,09:47:39.1648,T,-1,363335,0,8878827,-1,697438,0,2537088,-0,9655808,0,04023342,0,04082864,330,4464,183,8515,183,7557
1623,09:47:39.1758,H,-1,3395,1,070323,-1,452941,-0,9988754,0,0340631,0,006562005,0,03231857,356,0737,359,3736,356,3152
1623,09:47:39.1758,T,-1,363278,0,8879215,-1,697555,0,2537248,-0,9655795,0,04023509,0,04075613,330,4447,183,8422,183,7583
1624,09:47:39.1868,H,-1,339511,1,070352,-1,452989,-0,9988823,0,03389393,0,006552584,0,0322887,356,0931,359,3739,356,3185
1624,09:47:39.1868,T,-1,363261,0,8879317,-1,697608,0,2537356,-0,9655747,0,04022953,0,04080728,330,4433,183,8489,183,7558
1625,09:47:39.1977,H,-1,339514,1,070323,-1,452979,-0,998883,0,03386829,0,006616845,0,03227928,356,0958,359,3664,356,3198
1625,09:47:39.1977,T,-1,363256,0,8879256,-1,697623,0,253674,-0,965594,0,04015575,0,04080801,330,4509,183,8516,183,7466
1626,09:47:39.2087,H,-1,339447,1,070293,-1,452929,-0,9988861,0,03382856,0,006655298,0,03221645,356,1003,359,3616,356,3272
1626,09:47:39.2087,T,-1,363215,0,8878398,-1,697619,0,2536626,-0,9655966,0,04013032,0,04084142,330,4522,183,8567,183,7422
1627,09:47:39.2197,H,-1,339456,1,070292,-1,452947,-0,9988923,0,03356302,0,006642457,0,03230468,356,1307,359,3625,356,3169
1627,09:47:39.2197,T,-1,363206,0,8878307,-1,697633,0,253768,-0,9655675,0,04008277,0,04092088,330,4396,183,8682,183,7333
1628,09:47:39.2307,H,-1,339493,1,070255,-1,452931,-0,9988917,0,03354017,0,006659385,0,03234413,356,1332,359,3606,356,3124
1628,09:47:39.2307,T,-1,363211,0,8878803,-1,697597,0,2538405,-0,9655499,0,04006566,0,04090266,330,4312,183,8663,183,7315
1629,09:47:39.2416,H,-1,339506,1,070222,-1,452925,-0,9988902,0,03345111,0,006613576,0,03249138,356,1435,359,3661,356,2953
1629,09:47:39.2416,T,-1,363202,0,8878856,-1,697607,0,2538918,-0,9655367,0,04002529,0,04093635,330,4251,183,8718,183,7251
1630,09:47:39.2526,H,-1,339534,1,070274,-1,452915,-0,9988868,0,03333817,0,006595145,0,03271598,356,1564,359,3687,356,2694
1630,09:47:39.2526,T,-1,363093,0,8877995,-1,697417,0,2539524,-0,9655203,0,04002324,0,04095,330,4179,183,8735,183,7242
1631,09:47:39.2646,H,-1,339482,1,070245,-1,45288,-0,998876,0,03344464,0,006495027,0,03295346,356,1444,359,3814,356,2418
1631,09:47:39.2646,T,-1,363093,0,8877933,-1,697415,0,2539931,-0,9655126,0,03995636,0,04094436,330,4134,183,8749,183,7158
1632,09:47:39.2755,H,-1,339476,1,070259,-1,452885,-0,9988675,0,03350686,0,006400984,0,03317006,356,1375,359,3933,356,2165
1632,09:47:39.2755,T,-1,363148,0,8877177,-1,697458,0,2540317,-0,9655057,0,03990337,0,04091887,330,4091,183,8734,183,7098
1633,09:47:39.2862,H,-1,339441,1,070285,-1,452788,-0,9988636,0,03353561,0,006337763,0,03326847,356,1344,359,401,356,205
1633,09:47:39.2862,T,-1,36316,0,887707,-1,69745,0,2540509,-0,9655056,0,0398604,0,04084488,330,4073,183,8654,183,7068
1634,09:47:39.2981,H,-1,339424,1,0703,-1,452788,-0,9988608,0,03358025,0,006400847,0,03329315,356,129,359,3941,356,2024
