Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1606,19:22:53.8869,Trigger,0,0,0,0,0,0,0,0,0,0
1607,19:22:53.8990,H,-1,337664,1,115399,-0,9976741,-0,9976705,-0,05267889,0,04310588,0,004536036,6,011109,355,0109,359,2169
1607,19:22:53.8990,T,-1,356379,0,8999786,-1,267591,0,2044955,-0,978052,-0,0179974,-0,03566564,336,3406,176,0933,178,7102
1608,19:22:53.9089,H,-1,33748,1,115441,-0,9975692,-0,9977041,-0,05264319,0,04233716,0,004773103,6,006455,355,098,359,1945
1608,19:22:53.9089,T,-1,356434,0,8999978,-1,267652,0,20452,-0,9780455,-0,01800941,-0,03569591,336,3377,176,0899,178,7096
1609,19:22:53.9199,H,-1,337268,1,115477,-0,9975139,-0,997742,-0,05253869,0,04152922,0,0050958,5,993571,355,1892,359,1628
1609,19:22:53.9199,T,-1,356621,0,9000888,-1,267732,0,2045325,-0,9780438,-0,01815527,-0,0355981,336,3358,176,1056,178,6893
1610,19:22:53.9310,H,-1,33707,1,115498,-0,9974757,-0,9977688,-0,05252104,0,04088819,0,005207995,5,991552,355,2624,359,1538
1610,19:22:53.9310,T,-1,356672,0,9000989,-1,267778,0,204471,-0,9780541,-0,01817085,-0,03565916,336,3428,176,0986,178,6887
1611,19:22:53.9420,H,-1,336938,1,115525,-0,9974638,-0,9978043,-0,05240455,0,04015433,0,005281143,5,978476,355,3466,359,1504
1611,19:22:53.9420,T,-1,356089,0,8998482,-1,267202,0,2045892,-0,9780229,-0,01838648,-0,03572575,336,328,176,0959,178,6644
1612,19:22:53.9531,H,-1,336755,1,115531,-0,9974209,-0,997829,-0,05230027,0,03965903,0,005408305,5,966356,355,403,359,1392
1612,19:22:53.9531,T,-1,356137,0,8998697,-1,267237,0,2046421,-0,9780158,-0,01843221,-0,03559475,336,3219,176,1131,178,6557
1613,19:22:53.9642,H,-1,336605,1,115583,-0,997399,-0,997852,-0,05225423,0,0391191,0,005533689,5,960974,355,4645,359,1283
1613,19:22:53.9642,T,-1,355926,0,8998726,-1,267196,0,2046228,-0,9780186,-0,01846371,-0,03561275,336,324,176,1117,178,6522
1614,19:22:53.9752,H,-1,336465,1,115549,-0,9974123,-0,9978749,-0,05212156,0,03867352,0,005779922,5,945046,355,5146,359,1032
