Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1923,12:02:14.9610,Trigger,0,0,0,0,0,0,0,0,0,0
1924,12:02:14.9723,H,-1,337135,1,13982,-1,318084,-0,9991218,-0,04059228,-0,005050871,0,009076526,4,65783,0,5378432,358,9809
1924,12:02:14.9723,T,-1,37134,0,9425055,-1,574836,0,1903117,-0,9813682,-0,0031479,0,02623149,338,0766,183,2556,179,0017
1925,12:02:14.9833,H,-1,337152,1,139816,-1,318055,-0,999117,-0,04070462,-0,005086884,0,009084905,4,670754,0,541831,358,9802
1925,12:02:14.9833,T,-1,370782,0,9421985,-1,574562,0,1904657,-0,9813414,-0,003085748,0,02612333,338,0583,183,2414,179,0112
1926,12:02:14.9943,H,-1,337149,1,139799,-1,31805,-0,9991174,-0,04071824,-0,00513243,0,008951814,4,67229,0,5476735,358,9957
1926,12:02:14.9943,T,-1,37074,0,942183,-1,574543,0,1904907,-0,9813359,-0,003049315,0,02614927,338,0553,183,2438,179,0149
1927,12:02:15.0053,H,-1,337155,1,139774,-1,318022,-0,9991181,-0,04074218,-0,005016326,0,008832721,4,674855,0,5348714,359,0088
1927,12:02:15.0053,T,-1,370811,0,9422563,-1,574593,0,1904681,-0,9813418,-0,003039526,0,0260928,338,0579,183,2366,179,0175
1928,12:02:15.0162,H,-1,337198,1,13971,-1,31804,-0,9991184,-0,04073772,-0,004974475,0,008847871,4,674311,0,5299969,359,0069
1928,12:02:15.0162,T,-1,370788,0,9422261,-1,574577,0,1904227,-0,9813507,-0,00306394,0,02608937,338,0632,183,2367,179,0148
1929,12:02:15.0282,H,-1,337251,1,139711,-1,31805,-0,9991169,-0,040801,-0,004814482,0,008809477,4,681388,0,5117374,359,0106
1929,12:02:15.0282,T,-1,370335,0,9420615,-1,574392,0,190416,-0,9813513,-0,003049315,0,0261162,338,064,183,2396,179,0159
1930,12:02:15.0392,H,-1,337275,1,139687,-1,318145,-0,9991178,-0,04077635,-0,004690554,0,008891268,4,678479,0,4971408,359,0006
1930,12:02:15.0392,T,-1,370314,0,9420406,-1,574383,0,1904029,-0,9813529,-0,003054199,0,02615212,338,0656,183,244,179,0146
1931,12:02:15.0501,H,-1,337357,1,139686,-1,318173,-0,9991194,-0,04073277,-0,004612172,0,008951275,4,673433,0,4878973,358,9933
1931,12:02:15.0501,T,-1,369878,0,9419264,-1,574282,0,1903957,-0,9813537,-0,00303462,0,02617718,338,0664,183,2466,179,0164
1932,12:02:15.0611,H,-1,337336,1,13974,-1,318184,-0,9991172,-0,04078852,-0,00447846,0,009009136,4,679718,0,4722113,358,9861
1932,12:02:15.0611,T,-1,369852,0,9419161,-1,574276,0,1904407,-0,981343,-0,003007491,0,02625193,338,0611,183,2551,179,0177
1933,12:02:15.0723,H,-1,337389,1,139734,-1,318216,-0,9991159,-0,040797,-0,00450479,0,009104999,4,680763,0,4747775,358,9752
1933,12:02:15.0723,T,-1,370304,0,942292,-1,574493,0,190442,-0,9813431,-0,0031098,0,02622808,338,0613,183,2546,179,0059
1934,12:02:15.0833,H,-1,337375,1,139725,-1,318187,-0,9991167,-0,04077021,-0,00445319,0,009156916,4,677663,0,4686329,358,9689
1934,12:02:15.0833,T,-1,370253,0,9421431,-1,574427,0,1904131,-0,9813481,-0,003107403,0,02625278,338,0647,183,2575,179,0057
1935,12:02:15.0943,H,-1,337416,1,139775,-1,318176,-0,9991139,-0,0408453,-0,004460645,0,009125156,4,686267,0,4695638,358,9727
1935,12:02:15.0943,T,-1,370237,0,9421457,-1,574425,0,1903435,-0,9813607,-0,003102604,0,02628511,338,0728,183,2611,179,0058
1936,12:02:15.1052,H,-1,337386,1,13978,-1,318169,-0,999112,-0,04088075,-0,004610804,0,00910288,4,690476,0,4868831,358,9759
1936,12:02:15.1052,T,-1,370399,0,9422004,-1,574434,0,1904572,-0,9813413,-0,003076075,0,02618828,338,0594,183,249,179,0108
1937,12:02:15.1162,H,-1,337405,1,139753,-1,31818,-0,999115,-0,04080983,-0,004752074,0,009017789,4,682445,0,5035815,358,9863
1937,12:02:15.1162,T,-1,370368,0,9421943,-1,574412,0,1904892,-0,9813341,-0,003066371,0,02622524,338,0556,183,2534,179,011
1938,12:02:15.1282,H,-1,33733,1,139744,-1,318174,-0,9991153,-0,04079841,-0,004823587,0,008994497,4,681195,0,5119171,358,9893
