Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1869,10:28:14.6156,Trigger,0,0,0,0,0,0,0,0,0,0
1870,10:28:14.6296,H,-1,415799,1,061644,-1,339316,-0,9992687,0,007408718,-0,03657404,0,008339522,359,1866,4,199273,359,0139
1870,10:28:14.6296,T,-1,447814,0,8476753,-1,518888,0,0577359,-0,9960971,0,004533067,0,06660667,353,3603,187,6466,180,0773
1871,10:28:14.6386,H,-1,415816,1,061646,-1,339318,-0,9992717,0,007449825,-0,03649228,0,008301709,359,1816,4,189909,359,0181
1871,10:28:14.6386,T,-1,447817,0,8476692,-1,518887,0,05777602,-0,996094,0,004537996,0,06661841,353,3557,187,6479,180,0775
1872,10:28:14.6486,H,-1,415828,1,061652,-1,33932,-0,9992726,0,007461444,-0,03646731,0,008289839,359,1802,4,187048,359,0194
1872,10:28:14.6486,T,-1,447746,0,8476252,-1,51874,0,05782784,-0,9960924,0,004567453,0,06659626,353,3495,187,6452,180,0806
1873,10:28:14.6595,H,-1,415863,1,061663,-1,339302,-0,9992751,0,007540152,-0,03639231,0,008247416,359,171,4,178494,359,024
1873,10:28:14.6595,T,-1,447757,0,8476199,-1,518731,0,05786365,-0,9960863,0,004593479,0,06665464,353,3452,187,6518,180,0829
1874,10:28:14.6705,H,-1,415905,1,061685,-1,339299,-0,9992775,0,007596294,-0,03631886,0,008230563,359,1644,4,170116,359,0258
1874,10:28:14.6705,T,-1,447982,0,847805,-1,518918,0,05790587,-0,9960828,0,004590234,0,06667029,353,3404,187,6537,180,0821
1875,10:28:14.6815,H,-1,415916,1,061715,-1,339296,-0,9992803,0,007723543,-0,03622555,0,008187436,359,1495,4,159512,359,0302
1875,10:28:14.6815,T,-1,448116,0,8479626,-1,519035,0,05788296,-0,9960816,0,004619357,0,06670582,353,3428,187,6576,180,0854
1876,10:28:14.6924,H,-1,415955,1,061762,-1,339312,-0,9992825,0,007819666,-0,03615127,0,008150395,359,1383,4,151061,359,0341
1876,10:28:14.6924,T,-1,448016,0,8478629,-1,518955,0,0579141,-0,9960818,0,004599962,0,06667744,353,3394,187,6545,180,0831
