Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1756,09:50:44.3759,Trigger,0,0,0,0,0,0,0,0,0,0
1757,09:50:44.3909,H,-1,320592,0,9812485,-1,266382,-0,9978012,-0,04915259,-0,009687602,-0,04339182,5,580737,1,358646,5,046379
1757,09:50:44.3909,T,-1,332344,0,7593186,-1,544602,0,2134637,-0,9763706,-0,01498286,-0,03015186,335,3078,176,6885,178,9667
1758,09:50:44.3989,H,-1,320581,0,9813024,-1,266365,-0,9977791,-0,04924272,-0,009839237,-0,0437637,5,589787,1,378627,5,0902
1758,09:50:44.3989,T,-1,332282,0,759415,-1,544645,0,2134769,-0,9763672,-0,01508297,-0,03011972,335,306,176,6952,178,9535
1759,09:50:44.4078,H,-1,320549,0,9813854,-1,266388,-0,9977586,-0,04929905,-0,01007494,-0,04411496,5,594548,1,407979,5,132059
1759,09:50:44.4078,T,-1,332098,0,7594871,-1,54464,0,2133903,-0,9763836,-0,01527977,-0,03010315,335,3155,176,7026,178,9286
1760,09:50:44.4188,H,-1,320546,0,9814914,-1,2664,-0,9977434,-0,04914713,-0,01021589,-0,04459331,5,57573,1,426049,5,187614
1760,09:50:44.4188,T,-1,331882,0,759655,-1,544687,0,2134977,-0,9763567,-0,01543405,-0,03013332,335,3023,176,703,178,9107
1761,09:50:44.4308,H,-1,320539,0,9815589,-1,266402,-0,9977306,-0,04900797,-0,01028751,-0,04501386,5,558806,1,435882,5,23615
1761,09:50:44.4308,T,-1,331722,0,7596068,-1,544682,0,2135296,-0,9763463,-0,01553701,-0,03019359,335,2982,176,6983,178,8998
1762,09:50:44.4416,H,-1,320473,0,9816931,-1,26644,-0,9977261,-0,04878551,-0,01032464,-0,04534281,5,532644,1,440774,5,273785
1762,09:50:44.4416,T,-1,331522,0,7595417,-1,544871,0,2134297,-0,9763663,-0,01568212,-0,03017632,335,3094,176,7044,178,8811
1763,09:50:44.4527,H,-1,320478,0,9818783,-1,266497,-0,9977177,-0,04857415,-0,01042795,-0,04572874,5,507318,1,453628,5,318361
1763,09:50:44.4527,T,-1,331333,0,759635,-1,544911,0,2135174,-0,9763451,-0,01585176,-0,03015631,335,2986,176,7114,178,86
1764,09:50:44.4636,H,-1,320417,0,9819603,-1,266564,-0,9977142,-0,04836389,-0,01053232,-0,04600338,5,482265,1,465976,5,35013
1764,09:50:44.4636,T,-1,331334,0,7596324,-1,544914,0,2135654,-0,97633,-0,01603309,-0,03020667,335,2923,176,7101,178,8391
1765,09:50:44.4746,H,-1,320263,0,9820249,-1,266656,-0,9977086,-0,0481596,-0,01072102,-0,04629799,5,457407,1,488139,5,384662
1765,09:50:44.4746,T,-1,330936,0,7597881,-1,545059,0,2136128,-0,9763182,-0,01616913,-0,03018298,335,2863,176,7166,178,8219
