Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1633,09:39:59.5262,Trigger,0,0,0,0,0,0,0,0,0,0
1634,09:39:59.5392,H,-1,308284,1,018869,-1,439867,-0,997674,0,06400649,-0,01388552,0,01889182,352,6927,1,740427,357,7192
1634,09:39:59.5392,T,-1,306716,0,8169773,-1,619402,0,1550836,-0,9863728,-0,03510153,0,04225855,342,3637,185,6759,175,0426
1635,09:39:59.5482,H,-1,308299,1,018873,-1,439877,-0,9976615,0,06418389,-0,01398869,0,01887785,352,6726,1,752667,357,7197
1635,09:39:59.5482,T,-1,306717,0,8169754,-1,619403,0,1551739,-0,9863583,-0,03506671,0,04229451,342,3532,185,6802,175,0454
1636,09:39:59.5581,H,-1,308302,1,018891,-1,439899,-0,9976578,0,06428948,-0,01383039,0,01882524,352,66,1,734295,357,7267
1636,09:39:59.5581,T,-1,306703,0,8169992,-1,619351,0,1552059,-0,9863554,-0,03504673,0,04226031,342,3492,185,676,175,0481
1637,09:39:59.5691,H,-1,308371,1,018919,-1,439927,-0,9976517,0,06438398,-0,01384616,0,01881671,352,6492,1,736288,357,7274
1637,09:39:59.5691,T,-1,306689,0,8169931,-1,619352,0,1552085,-0,9863594,-0,03500716,0,04218938,342,3484,185,6668,175,0541
1638,09:39:59.5801,H,-1,308367,1,018926,-1,439943,-0,9976414,0,06454762,-0,01380257,0,01883099,352,6303,1,731781,357,7257
1638,09:39:59.5801,T,-1,306691,0,8170287,-1,619251,0,1551455,-0,9863721,-0,03496883,0,04215758,342,3553,185,6619,175,0597
1639,09:39:59.5920,H,-1,30838,1,018987,-1,439906,-0,9976307,0,06471238,-0,01373182,0,01889008,352,6113,1,724479,357,7191
1639,09:39:59.5920,T,-1,306688,0,8170395,-1,619238,0,1552134,-0,986365,-0,03493792,0,04209904,342,347,185,6549,175,064
1640,09:39:59.6030,H,-1,308404,1,019022,-1,439917,-0,9976224,0,06484991,-0,01373078,0,01885792,352,5955,1,724467,357,7226
1640,09:39:59.6030,T,-1,306723,0,8169973,-1,61917,0,1552017,-0,9863696,-0,03495391,0,04202022,342,348,185,6457,175,0636
1641,09:39:59.6140,H,-1,308359,1,018993,-1,439909,-0,9976143,0,06501553,-0,01362298,0,01878963,352,5761,1,711944,357,7309
1641,09:39:59.6140,T,-1,306638,0,8169472,-1,619185,0,1551967,-0,9863703,-0,03496073,0,04201773,342,3486,185,6455,175,0629
1642,09:39:59.6279,H,-1,308401,1,019012,-1,439932,-0,9976138,0,06497836,-0,01370983,0,01888074,352,5807,1,722547,357,7198
1642,09:39:59.6279,T,-1,306639,0,8169436,-1,619172,0,1552154,-0,9863665,-0,03498417,0,04201879,342,3466,185,6462,175,0599
1643,09:39:59.6369,H,-1,308331,1,018989,-1,439964,-0,9976093,0,06505069,-0,01369012,0,01888654,352,5724,1,7205,357,7191
1643,09:39:59.6369,T,-1,306617,0,8169578,-1,619204,0,1552436,-0,9863634,-0,03495775,0,04200958,342,3431,185,6448,175,063
1644,09:39:59.6469,H,-1,308316,1,018975,-1,439891,-0,9976104,0,06499051,-0,01377079,0,01897633,352,5797,1,73032,357,7083
1644,09:39:59.6469,T,-1,306618,0,8169464,-1,619205,0,1552866,-0,9863579,-0,03499184,0,04195136,342,338,185,6388,175,0597
1645,09:39:59.6579,H,-1,308324,1,018955,-1,439905,-0,997614,0,06493387,-0,0137639,0,01898674,352,5862,1,72946,357,7073
1645,09:39:59.6579,T,-1,306586,0,8170148,-1,619134,0,155259,-0,9863635,-0,03493579,0,04196752,342,341,185,6395,175,0663
1646,09:39:59.6698,H,-1,308342,1,018942,-1,439959,-0,9976192,0,06491014,-0,01365825,0,01887264,352,5884,1,716365,357,7213
1646,09:39:59.6698,T,-1,306646,0,8170388,-1,619161,0,1552679,-0,9863597,-0,03497288,0,04199272,342,3403,185,6432,175,0614
1647,09:39:59.6808,H,-1,308316,1,018918,-1,439997,-0,9976242,0,06480006,-0,01379513,0,01888769,352,6014,1,731982,357,7188
1647,09:39:59.6808,T,-1,306733,0,8169478,-1,619231,0,1552252,-0,9863647,-0,03503652,0,04198012,342,3456,185,6426,175,0544
1648,09:39:59.6918,H,-1,30825,1,018944,-1,440022,-0,9976267,0,06475079,-0,01376648,0,01894335,352,6071,1,728969,357,7126
1648,09:39:59.6918,T,-1,306679,0,816901,-1,619215,0,1552318,-0,9863585,-0,03504737,0,04209267,342,3454,185,6562,175,0509
1649,09:39:59.7027,H,-1,308246,1,018953,-1,440057,-0,9976286,0,06473135,-0,01373818,0,01892953,352,6093,1,725554,357,7145
1649,09:39:59.7027,T,-1,306651,0,8170708,-1,6193,0,1551017,-0,986378,-0,0350752,0,04209179,342,3606,185,6557,175,0487
1650,09:39:59.7147,H,-1,30825,1,018957,-1,440055,-0,9976313,0,06468421,-0,01369001,0,01898409,352,6146,1,720286,357,7086
1650,09:39:59.7147,T,-1,306655,0,8169476,-1,619349,0,1551535,-0,9863645,-0,0350244,0,04225872,342,3552,185,675,175,0512
1651,09:39:59.7247,H,-1,308239,1,01892,-1,440068,-0,997633,0,0646143,-0,0137967,0,01905361,352,623,1,732927,357,7
1651,09:39:59.7247,T,-1,306674,0,8169325,-1,619348,0,1551305,-0,9863666,-0,0350631,0,04226296,342,3581,185,676,175,0467
1652,09:39:59.7367,H,-1,308223,1,018938,-1,440073,-0,9976375,0,06453114,-0,01372013,0,01915721,352,6326,1,724655,357,6888
1652,09:39:59.7367,T,-1,30667,0,8170094,-1,619296,0,1550824,-0,9863803,-0,03501674,0,04215599,342,3628,185,6621,175,0546
1653,09:39:59.7476,H,-1,308232,1,018924,-1,440014,-0,9976409,0,06444444,-0,01377536,0,01923318,352,6428,1,731364,357,6798
1653,09:39:59.7476,T,-1,306669,0,817018,-1,619304,0,1550736,-0,9863829,-0,03499928,0,04214256,342,3637,185,6602,175,0569
1654,09:39:59.7586,H,-1,308244,1,018903,-1,440027,-0,997641,0,06444351,-0,01376124,0,0192424,352,6429,1,729803,357,6788
1654,09:39:59.7586,T,-1,306721,0,8169981,-1,619195,0,1550909,-0,9863783,-0,03505842,0,04213831,342,362,185,6609,175,0499
1655,09:39:59.7702,H,-1,308314,1,018896,-1,440031,-0,9976445,0,06442655,-0,01362773,0,01920594,352,6445,1,714097,357,6841
1655,09:39:59.7702,T,-1,306726,0,8169938,-1,619167,0,1550894,-0,9863827,-0,03502525,0,04206753,342,3616,185,6518,175,0551
1656,09:39:59.7802,H,-1,308352,1,018903,-1,440052,-0,9976498,0,06436886,-0,01363145,0,01912146,352,6509,1,713752,357,6939
1656,09:39:59.7802,T,-1,306793,0,8169543,-1,619121,0,1549858,-0,9864011,-0,03505246,0,0419952,342,3734,185,643,175,054
1657,09:39:59.7921,H,-1,308391,1,018913,-1,440037,-0,9976396,0,0645281,-0,01354028,0,01918704,352,6326,1,704134,357,6867
1657,09:39:59.7921,T,-1,306726,0,8169463,-1,619086,0,1550373,-0,9863903,-0,03507286,0,04204131,342,3678,185,6492,175,0504
1658,09:39:59.8031,H,-1,308427,1,018947,-1,440073,-0,9976376,0,06459169,-0,01348952,0,01910755,352,625,1,697853,357,6961
1658,09:39:59.8031,T,-1,306781,0,8169166,-1,619021,0,1550182,-0,9864002,-0,0350395,0,04190765,342,3691,185,6326,175,0569
1659,09:39:59.8141,H,-1,308458,1,018926,-1,440112,-0,9976303,0,06471137,-0,01340106,0,01914719,352,6111,1,688255,357,6919
1659,09:39:59.8141,T,-1,306897,0,8171484,-1,619268,0,1549484,-0,9864067,-0,03505863,0,04199645,342,3778,185,643,175,0535
1660,09:39:59.8250,H,-1,30849,1,018929,-1,440133,-0,9976261,0,06475296,-0,01349833,0,01916115,352,6066,1,699679,357,6895
1660,09:39:59.8250,T,-1,306928,0,8170883,-1,619395,0,154884,-0,9864159,-0,03509792,0,04198491,342,3854,185,6419,175,0496
1661,09:39:59.8360,H,-1,308426,1,01897,-1,440167,-0,9976203,0,06486993,-0,0133978,0,0191379,352,5929,1,688214,357,6927
1661,09:39:59.8360,T,-1,306956,0,8171026,-1,619386,0,1549547,-0,9864091,-0,03505905,0,0419176,342,3766,185,6337,175,0549
1662,09:39:59.8470,H,-1,308467,1,018985,-1,440198,-0,9976149,0,06497437,-0,01330307,0,01912582,352,5807,1,677468,357,6946
1662,09:39:59.8470,T,-1,306972,0,8171009,-1,619387,0,155005,-0,9863992,-0,03506564,0,04195722,342,3711,185,6389,175,053
