Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1738,09:48:28.4419,Trigger,0,0,0,0,0,0,0,0,0,0
1739,09:48:28.4549,H,-1,327004,1,041103,-1,165085,-0,9996483,0,01047498,-0,02047836,-0,0131978,358,769,2,331161,1,487754
1739,09:48:28.4559,T,-1,348344,0,8807554,-1,391448,0,2720129,-0,9621145,0,006360555,-0,01744239,328,4533,177,5101,181,461
1740,09:48:28.4639,H,-1,327059,1,041096,-1,165104,-0,9996498,0,01042227,-0,02038266,-0,01327259,358,775,2,320175,1,496563
1740,09:48:28.4639,T,-1,348403,0,880769,-1,391473,0,2720966,-0,9620895,0,006367579,-0,01751316,328,4435,177,5004,181,4648
1741,09:48:28.4749,H,-1,327125,1,041079,-1,16507,-0,9996516,0,01033569,-0,02025663,-0,01340303,358,7848,2,305697,1,511862
1741,09:48:28.4749,T,-1,348212,0,8809004,-1,391387,0,2721688,-0,9620716,0,006267333,-0,01740947,328,4344,177,5172,181,4483
1742,09:48:28.4858,H,-1,327111,1,041069,-1,164967,-0,9996532,0,01028428,-0,02012608,-0,01351624,358,7906,2,29067,1,525111
1742,09:48:28.4858,T,-1,348331,0,8809757,-1,391444,0,2721699,-0,9620711,0,006324138,-0,01740091,328,4345,177,5162,181,4554
1743,09:48:28.4978,H,-1,327157,1,041035,-1,165001,-0,9996563,0,01020262,-0,02005398,-0,0134591,358,8003,2,282596,1,518834
1743,09:48:28.4978,T,-1,348363,0,8810003,-1,391465,0,2722735,-0,9620413,0,006289879,-0,01744239,328,4221,177,5118,181,4529
1744,09:48:28.5088,H,-1,327188,1,041006,-1,164965,-0,9996566,0,0101521,-0,01998831,-0,01357308,358,8059,2,275007,1,532089
1744,09:48:28.5088,T,-1,348618,0,8811184,-1,391692,0,272302,-0,9620332,0,006268521,-0,01745179,328,4187,177,5112,181,4506
1745,09:48:28.5197,H,-1,327228,1,041018,-1,164884,-0,9996594,0,0100697,-0,01983271,-0,01365266,358,8154,2,257199,1,541577
1745,09:48:28.5197,T,-1,348649,0,8811538,-1,391725,0,2723444,-0,9620204,0,00632296,-0,01747312,328,4138,177,5063,181,4586
1746,09:48:28.5307,H,-1,327297,1,04101,-1,16487,-0,9996607,0,009981299,-0,01975283,-0,01374082,358,8254,2,248072,1,551971
1746,09:48:28.5307,T,-1,348897,0,881312,-1,391809,0,2723292,-0,9620237,0,006294616,-0,01753951,328,4156,177,4988,181,4573
1747,09:48:28.5417,H,-1,32737,1,040935,-1,16477,-0,9996606,0,009894109,-0,01966174,-0,01393714,358,8351,2,237534,1,574767
1747,09:48:28.5417,T,-1,34894,0,8813434,-1,391838,0,2723906,-0,9620053,0,006338259,-0,01757813,328,4085,177,4921,181,4646
1748,09:48:28.5526,H,-1,327397,1,040896,-1,164734,-0,9996652,0,009764744,-0,01956891,-0,01382838,358,8503,2,227216,1,562696
1748,09:48:28.5526,T,-1,34883,0,8811783,-1,391399,0,2725671,-0,961956,0,006307622,-0,01755183,328,3874,177,496,181,4603
1749,09:48:28.5636,H,-1,327399,1,040858,-1,164697,-0,9996684,0,00968392,-0,01940749,-0,01387862,358,8597,2,208781,1,568816
1749,09:48:28.5636,T,-1,348683,0,8811911,-1,391372,0,2726173,-0,9619409,0,006399093,-0,01756625,328,3817,177,4906,181,4729
1750,09:48:28.5746,H,-1,327407,1,040829,-1,164667,-0,999672,0,009450769,-0,01937192,-0,01383541,358,8866,2,205107,1,564412
1750,09:48:28.5746,T,-1,348729,0,8812097,-1,391402,0,2726846,-0,9619231,0,006324138,-0,01752379,328,3734,177,4986,181,4619
1751,09:48:28.5866,H,-1,327404,1,040787,-1,164555,-0,9996762,0,009270943,-0,01930088,-0,01374628,358,9075,2,197336,1,554666
1751,09:48:28.5866,T,-1,348211,0,8808702,-1,390738,0,2728097,-0,9618878,0,006408401,-0,01748122,328,3586,177,5006,181,4718
1752,09:48:28.5976,H,-1,327405,1,040725,-1,16454,-0,9996766,0,009188214,-0,0192969,-0,01377853,358,9169,2,19697,1,558545
1752,09:48:28.5976,T,-1,348239,0,8808683,-1,390763,0,2726312,-0,9619381,0,006443186,-0,01748804,328,38,177,499,181,4758
